timestamp,task,model,dataset,k,protected_attr,ablation,seed,repair_metric_name,repair_metric_before,repair_metric_after,acc_before,acc_after,modified_params,modified_params_ratio,loc_time,ver_time,repair_time,total_time,alpha,rho_l,k,C24,C25
2026-06-26 21:56:39,Fairness,NN8,census,7,race,full,0,IDR,0.1200,0.0160,0.8840,0.8850,86.67,8.27,0.00,9.17,17.44,7.00,52.00,0.00,0.00,0.0000,
2026-06-26 21:58:30,Fairness,NN8,census,8,race,full,0,IDR,0.1200,0.0170,0.8840,0.8850,85.83,8.46,0.00,8.32,16.79,8.00,52.00,0.00,0.00,0.0000,
2026-06-26 22:00:26,Fairness,NN8,census,9,race,full,0,IDR,0.1200,0.0160,0.8840,0.8740,86.67,8.26,0.00,9.24,17.51,9.00,52.00,0.00,0.00,0.0000,
2026-06-26 22:02:24,Fairness,NN8,census,10,race,full,0,IDR,0.1200,0.0180,0.8840,0.8680,85.00,9.03,0.00,8.47,17.50,10.00,52.00,0.00,0.00,0.0000,
2026-06-26 22:03:41,Fairness,NN10,credit,1,age,full,0,IDR,0.3083,0.2567,1.0000,0.9717,16.76,5.14,0.00,9.06,14.20,1.00,43.00,0.00,0.00,0.0000,
2026-06-26 22:04:53,Fairness,NN10,credit,2,age,full,0,IDR,0.3083,0.2367,1.0000,0.9783,23.24,5.51,0.00,9.97,15.48,2.00,43.00,0.00,0.00,0.0000,
2026-06-26 22:06:02,Fairness,NN10,credit,3,age,full,0,IDR,0.3083,0.1717,1.0000,0.9750,44.32,5.82,0.00,9.00,14.81,3.00,43.00,0.00,0.00,0.0000,
2026-06-26 22:07:09,Fairness,NN10,credit,4,age,full,0,IDR,0.3083,0.1517,1.0000,0.9783,21.62,5.44,0.00,7.49,12.93,4.00,43.00,0.00,0.00,0.0000,
2026-06-26 22:08:20,Fairness,NN10,credit,5,age,full,0,IDR,0.3083,0.1233,1.0000,0.9780,21.08,5.48,0.00,8.95,14.43,5.00,43.00,0.00,0.00,0.0000,
2026-06-26 22:09:29,Fairness,NN10,credit,6,age,full,0,IDR,0.3083,0.0883,1.0000,0.9783,9.73,5.29,0.00,9.00,14.29,6.00,43.00,0.00,0.00,0.0000,
2026-06-26 22:10:37,Fairness,NN10,credit,7,age,full,0,IDR,0.3083,0.0883,1.0000,0.9567,22.70,4.91,0.00,6.61,11.51,7.00,43.00,0.00,0.00,0.0000,
2026-06-26 22:11:48,Fairness,NN10,credit,8,age,full,0,IDR,0.3083,0.0783,1.0000,0.9457,16.22,6.00,0.00,8.05,14.05,8.00,43.00,0.00,0.00,0.0000,
2026-06-26 22:13:07,Fairness,NN10,credit,9,age,full,0,IDR,0.3083,0.0867,1.0000,0.9350,20.00,5.35,0.00,8.12,13.48,9.00,43.00,0.00,0.00,0.0000,
2026-06-26 22:14:17,Fairness,NN10,credit,10,age,full,0,IDR,0.3083,0.0717,1.0000,0.9467,8.65,5.86,0.00,9.21,15.07,10.00,43.00,0.00,0.00,0.0000,
2026-06-26 22:15:53,Fairness,NN10,credit,1,gender,full,0,IDR,0.1450,0.0650,1.0000,0.9883,-6.90,5.46,0.00,5.67,11.13,1.00,70.00,0.00,0.00,0.0000,
2026-06-26 22:17:35,Fairness,NN10,credit,2,gender,full,0,IDR,0.1450,0.0683,1.0000,0.9850,-9.20,5.76,0.00,12.29,18.06,2.00,70.00,0.00,0.00,0.0000,
2026-06-26 22:19:23,Fairness,NN10,credit,3,gender,full,0,IDR,0.1450,0.0600,1.0000,0.9550,-17.24,5.49,0.00,7.29,12.79,3.00,70.00,0.00,0.00,0.0000,
2026-06-26 22:21:02,Fairness,NN10,credit,4,gender,full,0,IDR,0.1450,0.0717,1.0000,0.9583,-11.49,6.01,0.00,9.08,15.09,4.00,70.00,0.00,0.00,0.0000,
2026-06-26 22:22:39,Fairness,NN10,credit,5,gender,full,0,IDR,0.1450,0.0683,1.0000,0.9633,-29.89,5.49,0.00,8.04,13.53,5.00,70.00,0.00,0.00,0.0000,
2026-06-26 22:24:16,Fairness,NN10,credit,6,gender,full,0,IDR,0.1450,0.0650,1.0000,0.9583,0.00,5.80,0.00,8.19,13.98,6.00,70.00,0.00,0.00,0.0000,
2026-06-26 22:25:52,Fairness,NN10,credit,7,gender,full,0,IDR,0.1450,0.0617,1.0000,0.9533,2.30,5.50,0.00,7.46,12.96,7.00,70.00,0.00,0.00,0.0000,
2026-06-26 22:27:28,Fairness,NN10,credit,8,gender,full,0,IDR,0.1450,0.0627,1.0000,0.9600,-8.05,5.98,0.00,8.69,14.67,8.00,70.00,0.00,0.00,0.0000,
2026-06-26 22:29:04,Fairness,NN10,credit,9,gender,full,0,IDR,0.1450,0.0650,1.0000,0.9617,-6.90,5.71,0.00,7.88,13.59,9.00,70.00,0.00,0.00,0.0000,
2026-06-26 22:30:42,Fairness,NN10,credit,10,gender,full,0,IDR,0.1450,0.0667,1.0000,0.9400,-8.05,5.41,0.00,9.26,14.67,10.00,70.00,0.00,0.00,0.0000,
2026-06-26 22:31:13,Backdoor,NN2,MNIST,1,none,full,1,ASR,100.0000,0.0263,99.5600,99.5400,13,0.000016,7.56,0.00,13.82,21.38,,NULL,NULL,NULL,NULL
2026-06-26 22:31:38,Backdoor,NN2,MNIST,2,none,full,1,ASR,100.0000,0.0243,99.5600,99.6400,16,0.000019,8.48,0.00,6.81,15.29,,NULL,NULL,NULL,NULL
2026-06-26 22:32:03,Backdoor,NN2,MNIST,3,none,full,1,ASR,100.0000,0.0213,99.5600,99.5600,19,0.000023,9.23,0.00,6.09,15.32,,NULL,NULL,NULL,NULL
2026-06-26 22:32:33,Backdoor,NN2,MNIST,4,none,full,1,ASR,100.0000,0.0851,99.5600,99.5400,22,0.000027,9.95,0.00,10.80,20.75,,NULL,NULL,NULL,NULL
2026-06-26 22:32:58,Backdoor,NN2,MNIST,5,none,full,1,ASR,100.0000,0.0673,99.5600,99.6600,25,0.000030,8.17,0.00,8.16,16.32,,NULL,NULL,NULL,NULL
2026-06-26 22:33:30,Backdoor,NN2,MNIST,6,none,full,1,ASR,100.0000,0.0007,99.5600,99.5800,28,0.000034,7.89,0.00,14.53,22.42,,NULL,NULL,NULL,NULL
2026-06-26 22:33:55,Backdoor,NN2,MNIST,7,none,full,1,ASR,100.0000,0.0000,99.5600,99.5000,31,0.000038,8.15,0.00,6.96,15.10,,NULL,NULL,NULL,NULL
2026-06-26 22:34:20,Backdoor,NN2,MNIST,8,none,full,1,ASR,100.0000,0.0000,99.5600,99.5100,34,0.000041,8.08,0.00,7.75,15.83,,NULL,NULL,NULL,NULL
2026-06-26 22:34:49,Backdoor,NN2,MNIST,9,none,full,1,ASR,100.0000,0.0005,99.5600,99.5000,37,0.000045,8.05,0.00,11.92,19.96,,NULL,NULL,NULL,NULL
2026-06-26 22:35:16,Backdoor,NN2,MNIST,10,none,full,1,ASR,100.0000,0.0000,99.5600,99.4600,40,0.000049,8.17,0.00,10.39,18.56,,NULL,NULL,NULL,NULL
2026-06-26 22:35:43,Backdoor,NN2,MNIST,12,none,full,1,ASR,100.0000,0.0002,99.5600,99.8800,46,0.000056,7.80,0.00,9.43,17.22,,NULL,NULL,NULL,NULL
2026-06-26 22:36:09,Backdoor,NN2,MNIST,15,none,full,1,ASR,100.0000,0.0006,99.5600,99.4400,55,0.000067,7.85,0.00,9.01,16.86,,NULL,NULL,NULL,NULL
2026-06-26 22:36:40,Backdoor,NN2,MNIST,20,none,full,1,ASR,100.0000,0.4009,99.5600,99.4200,66,0.000080,8.11,0.00,13.88,21.99,,NULL,NULL,NULL,NULL
2026-06-26 22:37:05,Backdoor,NN2,MNIST,25,none,full,1,ASR,100.0000,0.0002,99.5600,99.4800,76,0.000092,7.95,0.00,8.35,16.30,,NULL,NULL,NULL,NULL
2026-06-26 22:37:30,Backdoor,NN2,MNIST,30,none,full,1,ASR,100.0000,0.0006,99.5600,99.4800,86,0.000105,8.12,0.00,7.60,15.73,,NULL,NULL,NULL,NULL
2026-06-26 22:38:02,Backdoor,NN2,Fashion-MNIST,1,none,full,1,ASR,98.5556,0.0444,92.4000,92.3400,14,0.000058,9.94,0.00,11.71,21.65,,NULL,NULL,NULL,NULL
2026-06-26 22:38:26,Backdoor,NN2,Fashion-MNIST,2,none,full,1,ASR,98.5556,0.0000,92.4000,92.2200,18,0.000075,9.29,0.00,6.36,15.65,,NULL,NULL,NULL,NULL
2026-06-26 22:39:03,Backdoor,NN2,Fashion-MNIST,3,none,full,1,ASR,98.5556,0.0000,92.4000,92.5400,22,0.000091,10.24,0.00,16.31,26.55,,NULL,NULL,NULL,NULL
2026-06-26 22:39:28,Backdoor,NN2,Fashion-MNIST,4,none,full,1,ASR,98.5556,0.0444,92.4000,92.3800,26,0.000108,10.35,0.00,5.88,16.23,,NULL,NULL,NULL,NULL
2026-06-26 22:40:04,Backdoor,NN2,Fashion-MNIST,5,none,full,1,ASR,98.5556,0.0222,92.4000,92.4000,30,0.000124,10.30,0.00,17.12,27.42,,NULL,NULL,NULL,NULL
2026-06-26 22:40:40,Backdoor,NN2,Fashion-MNIST,6,none,full,1,ASR,98.5556,0.0667,92.4000,92.2000,34,0.000141,9.50,0.00,17.03,26.53,,NULL,NULL,NULL,NULL
2026-06-26 22:41:08,Backdoor,NN2,Fashion-MNIST,7,none,full,1,ASR,98.5556,0.0444,92.4000,92.3400,38,0.000157,10.48,0.00,8.05,18.53,,NULL,NULL,NULL,NULL
2026-06-26 22:41:36,Backdoor,NN2,Fashion-MNIST,8,none,full,1,ASR,98.5556,0.0444,92.4000,92.2400,42,0.000174,10.50,0.00,8.91,19.42,,NULL,NULL,NULL,NULL
2026-06-26 22:42:03,Backdoor,NN2,Fashion-MNIST,9,none,full,1,ASR,98.5556,0.0667,92.4000,92.1800,46,0.000190,10.67,0.00,7.20,17.87,,NULL,NULL,NULL,NULL
2026-06-26 22:42:37,Backdoor,NN2,Fashion-MNIST,10,none,full,1,ASR,98.5556,0.0222,92.4000,91.9200,50,0.000207,10.13,0.00,14.96,25.08,,NULL,NULL,NULL,NULL
2026-06-26 22:43:08,Backdoor,NN2,Fashion-MNIST,12,none,full,1,ASR,98.5556,0.2222,92.4000,92.0200,58,0.000240,10.72,0.00,11.12,21.84,,NULL,NULL,NULL,NULL
2026-06-26 22:43:36,Backdoor,NN2,Fashion-MNIST,15,none,full,1,ASR,98.5556,0.3778,92.4000,91.8800,70,0.000290,10.54,0.00,8.33,18.87,,NULL,NULL,NULL,NULL
2026-06-26 22:44:05,Backdoor,NN2,Fashion-MNIST,20,none,full,1,ASR,98.5556,0.4444,92.4000,91.7200,90,0.000373,10.52,0.00,9.32,19.84,,NULL,NULL,NULL,NULL
2026-06-26 22:44:38,Backdoor,NN2,Fashion-MNIST,25,none,full,1,ASR,98.5556,0.7111,92.4000,91.7200,110,0.000455,10.58,0.00,13.25,23.84,,NULL,NULL,NULL,NULL
2026-06-26 22:45:12,Backdoor,NN2,Fashion-MNIST,30,none,full,1,ASR,98.5556,1.0667,92.4000,91.6800,130,0.000538,10.64,0.00,14.40,25.05,,NULL,NULL,NULL,NULL
2026-06-26 22:46:10,Backdoor,NN2,GTSRB,1,none,full,1,ASR,93.4678,0.6138,97.2354,97.4946,50,0.000087,18.30,0.00,29.91,48.21,,NULL,NULL,NULL,NULL
2026-06-26 22:47:08,Backdoor,NN2,GTSRB,2,none,full,1,ASR,93.4678,0.7453,97.2354,97.7106,57,0.000100,18.31,0.00,29.42,47.73,,NULL,NULL,NULL,NULL
2026-06-26 22:48:04,Backdoor,NN2,GTSRB,3,none,full,1,ASR,93.4678,0.2630,97.2354,97.4514,64,0.000112,18.17,0.00,29.77,47.94,,NULL,NULL,NULL,NULL
2026-06-26 22:49:03,Backdoor,NN2,GTSRB,4,none,full,1,ASR,93.4678,0.3069,97.2354,97.6242,71,0.000124,18.81,0.00,30.45,49.26,,NULL,NULL,NULL,NULL
2026-06-26 22:49:59,Backdoor,NN2,GTSRB,5,none,full,1,ASR,93.4678,0.4384,97.2354,97.3650,78,0.000136,17.22,0.00,30.14,47.36,,NULL,NULL,NULL,NULL
2026-06-26 22:50:58,Backdoor,NN2,GTSRB,6,none,full,1,ASR,93.4678,0.1315,97.2354,97.1058,85,0.000149,18.33,0.00,30.48,48.81,,NULL,NULL,NULL,NULL
2026-06-26 22:51:54,Backdoor,NN2,GTSRB,7,none,full,1,ASR,93.4678,0.3069,97.2354,97.2786,92,0.000161,18.13,0.00,29.04,47.18,,NULL,NULL,NULL,NULL
2026-06-26 22:52:52,Backdoor,NN2,GTSRB,8,none,full,1,ASR,93.4678,0.6138,97.2354,83.1102,99,0.000173,18.72,0.00,30.15,48.87,,NULL,NULL,NULL,NULL
2026-06-26 22:53:49,Backdoor,NN2,GTSRB,9,none,full,1,ASR,93.4678,0.3069,97.2354,94.2981,106,0.000185,18.56,0.00,29.85,48.41,,NULL,NULL,NULL,NULL
2026-06-26 22:54:46,Backdoor,NN2,GTSRB,10,none,full,1,ASR,93.4678,0.0000,97.2354,96.9762,113,0.000198,17.58,0.00,30.25,47.83,,NULL,NULL,NULL,NULL
2026-06-26 22:55:44,Backdoor,NN2,GTSRB,12,none,full,1,ASR,93.4678,0.0438,97.2354,97.0194,127,0.000222,18.55,0.00,29.91,48.47,,NULL,NULL,NULL,NULL
2026-06-26 22:56:42,Backdoor,NN2,GTSRB,15,none,full,1,ASR,93.4678,0.0438,97.2354,95.2052,148,0.000259,18.41,0.00,29.64,48.05,,NULL,NULL,NULL,NULL
2026-06-26 22:57:12,Backdoor,NN2,GTSRB,20,none,full,1,ASR,93.4678,0.0000,97.2354,95.3132,183,0.000320,18.05,0.00,2.71,20.75,,NULL,NULL,NULL,NULL
2026-06-26 22:58:09,Backdoor,NN2,GTSRB,25,none,full,1,ASR,93.4678,0.3507,97.2354,90.4968,218,0.000381,18.15,0.00,30.01,48.16,,NULL,NULL,NULL,NULL
2026-06-26 22:58:40,Backdoor,NN2,GTSRB,30,none,full,1,ASR,93.4678,0.0000,97.2354,90.4320,253,0.000443,18.73,0.00,2.81,21.54,,NULL,NULL,NULL,NULL
2026-06-26 22:59:24,Backdoor,NN2,CIFAR-10,1,none,full,1,ASR,96.2180,1.6240,71.0400,69.7400,15,0.000017,13.18,0.00,17.62,30.80,,NULL,NULL,NULL,NULL
2026-06-26 23:00:10,Backdoor,NN2,CIFAR-10,2,none,full,1,ASR,96.2180,2.3137,71.0400,69.1600,20,0.000022,13.70,0.00,21.27,34.98,,NULL,NULL,NULL,NULL
2026-06-26 23:00:56,Backdoor,NN2,CIFAR-10,3,none,full,1,ASR,96.2180,2.4694,71.0400,67.6600,25,0.000028,12.73,0.00,20.84,33.57,,NULL,NULL,NULL,NULL
2026-06-26 23:01:43,Backdoor,NN2,CIFAR-10,4,none,full,1,ASR,96.2180,2.3359,71.0400,67.1400,30,0.000034,13.80,0.00,21.13,34.92,,NULL,NULL,NULL,NULL
2026-06-26 23:02:28,Backdoor,NN2,CIFAR-10,5,none,full,1,ASR,96.2180,4.8276,71.0400,65.6400,35,0.000039,12.75,0.00,20.97,33.72,,NULL,NULL,NULL,NULL
2026-06-26 23:03:14,Backdoor,NN2,CIFAR-10,6,none,full,1,ASR,96.2180,4.3826,71.0400,66.4600,40,0.000045,13.19,0.00,20.84,34.03,,NULL,NULL,NULL,NULL
2026-06-26 23:04:00,Backdoor,NN2,CIFAR-10,7,none,full,1,ASR,96.2180,4.6941,71.0400,65.9400,45,0.000051,13.24,0.00,20.70,33.94,,NULL,NULL,NULL,NULL
2026-06-26 23:04:50,Backdoor,NN2,CIFAR-10,8,none,full,1,ASR,96.2180,4.7608,71.0400,65.2600,50,0.000056,13.63,0.00,24.01,37.64,,NULL,NULL,NULL,NULL
2026-06-26 23:05:37,Backdoor,NN2,CIFAR-10,9,none,full,1,ASR,96.2180,3.9377,71.0400,65.6600,55,0.000062,13.35,0.00,20.94,34.29,,NULL,NULL,NULL,NULL
2026-06-26 23:06:22,Backdoor,NN2,CIFAR-10,10,none,full,1,ASR,96.2180,4.3604,71.0400,66.3200,60,0.000067,13.29,0.00,20.40,33.69,,NULL,NULL,NULL,NULL
2026-06-26 23:07:08,Backdoor,NN2,CIFAR-10,12,none,full,1,ASR,96.2180,3.8265,71.0400,65.7600,70,0.000079,13.68,0.00,20.91,34.59,,NULL,NULL,NULL,NULL
2026-06-26 23:07:53,Backdoor,NN2,CIFAR-10,15,none,full,1,ASR,96.2180,3.9377,71.0400,66.7400,85,0.000095,12.07,0.00,21.12,33.19,,NULL,NULL,NULL,NULL
2026-06-26 23:08:39,Backdoor,NN2,CIFAR-10,20,none,full,1,ASR,96.2180,3.8042,71.0400,66.8800,110,0.000124,13.55,0.00,20.54,34.09,,NULL,NULL,NULL,NULL
2026-06-26 23:09:24,Backdoor,NN2,CIFAR-10,25,none,full,1,ASR,96.2180,2.9143,71.0400,66.9200,135,0.000152,12.68,0.00,20.96,33.64,,NULL,NULL,NULL,NULL
2026-06-26 23:10:10,Backdoor,NN2,CIFAR-10,30,none,full,1,ASR,96.2180,2.6029,71.0400,66.7000,160,0.000180,13.34,0.00,20.18,33.52,,NULL,NULL,NULL,NULL
2026-06-26 23:13:41,Safety,NN5,ACAS_Xu_N2_9,1,none,full,1,VR,1.0000,0.0000,1.0000,0.9992,6,0.000451,10.46,0.00,193.41,203.86,,NULL,NULL,NULL,NULL
2026-06-26 23:17:12,Safety,NN5,ACAS_Xu_N2_9,2,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,12,0.000902,8.94,0.00,195.83,204.78,,NULL,NULL,NULL,NULL
2026-06-26 23:20:41,Safety,NN5,ACAS_Xu_N2_9,3,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,18,0.001353,9.15,0.00,193.94,203.10,,NULL,NULL,NULL,NULL
2026-06-26 23:24:10,Safety,NN5,ACAS_Xu_N2_9,4,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,24,0.001804,8.90,0.00,193.32,202.22,,NULL,NULL,NULL,NULL
2026-06-26 23:27:42,Safety,NN5,ACAS_Xu_N2_9,5,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,30,0.002255,9.27,0.00,195.59,204.86,,NULL,NULL,NULL,NULL
2026-06-26 23:31:11,Safety,NN5,ACAS_Xu_N2_9,6,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,36,0.002706,8.83,0.00,194.23,203.06,,NULL,NULL,NULL,NULL
2026-06-26 23:34:41,Safety,NN5,ACAS_Xu_N2_9,7,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,42,0.003157,9.26,0.00,194.04,203.30,,NULL,NULL,NULL,NULL
2026-06-26 23:38:11,Safety,NN5,ACAS_Xu_N2_9,8,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,48,0.003608,9.48,0.00,193.96,203.44,,NULL,NULL,NULL,NULL
2026-06-26 23:41:40,Safety,NN5,ACAS_Xu_N2_9,9,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,54,0.004059,9.14,0.00,193.01,202.15,,NULL,NULL,NULL,NULL
2026-06-26 23:45:08,Safety,NN5,ACAS_Xu_N2_9,10,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,60,0.004510,7.93,0.00,193.70,201.63,,NULL,NULL,NULL,NULL
2026-06-26 23:48:35,Safety,NN5,ACAS_Xu_N2_9,12,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,72,0.005411,9.18,0.00,190.80,199.98,,NULL,NULL,NULL,NULL
2026-06-26 23:52:03,Safety,NN5,ACAS_Xu_N2_9,15,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,90,0.006764,9.38,0.00,192.34,201.72,,NULL,NULL,NULL,NULL
2026-06-26 23:55:27,Safety,NN5,ACAS_Xu_N2_9,20,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,120,0.009019,9.06,0.00,188.55,197.61,,NULL,NULL,NULL,NULL
2026-06-26 23:58:57,Safety,NN6,ACAS_Xu_N3_3,1,none,full,1,VR,1.0000,0.0792,1.0000,0.9804,6,0.000451,11.79,0.00,191.57,203.36,,NULL,NULL,NULL,NULL
2026-06-27 00:02:29,Safety,NN6,ACAS_Xu_N3_3,2,none,full,1,VR,1.0000,0.1196,1.0000,0.9864,12,0.000902,10.62,0.00,194.46,205.08,,NULL,NULL,NULL,NULL
2026-06-27 00:05:59,Safety,NN6,ACAS_Xu_N3_3,3,none,full,1,VR,1.0000,0.0850,1.0000,0.9940,18,0.001353,10.27,0.00,192.75,203.02,,NULL,NULL,NULL,NULL
2026-06-27 00:09:28,Safety,NN6,ACAS_Xu_N3_3,4,none,full,1,VR,1.0000,0.1144,1.0000,0.9964,24,0.001804,11.31,0.00,191.22,202.53,,NULL,NULL,NULL,NULL
2026-06-27 00:12:57,Safety,NN6,ACAS_Xu_N3_3,5,none,full,1,VR,1.0000,0.0138,1.0000,0.9976,30,0.002255,11.29,0.00,191.12,202.42,,NULL,NULL,NULL,NULL
2026-06-27 00:16:29,Safety,NN6,ACAS_Xu_N3_3,6,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,36,0.002706,11.50,0.00,193.66,205.16,,NULL,NULL,NULL,NULL
2026-06-27 00:19:59,Safety,NN6,ACAS_Xu_N3_3,7,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,42,0.003157,10.55,0.00,193.02,203.57,,NULL,NULL,NULL,NULL
2026-06-27 00:23:36,Safety,NN6,ACAS_Xu_N3_3,8,none,full,1,VR,1.0000,1.0000,1.0000,0.0000,48,0.003608,10.07,0.00,200.82,210.89,,NULL,NULL,NULL,NULL
2026-06-27 00:27:36,Safety,NN6,ACAS_Xu_N3_3,9,none,full,1,VR,1.0000,1.0000,1.0000,0.0000,54,0.004059,14.28,0.00,218.38,232.66,,NULL,NULL,NULL,NULL
2026-06-27 00:31:31,Safety,NN6,ACAS_Xu_N3_3,10,none,full,1,VR,1.0000,1.0000,1.0000,0.0000,60,0.004510,10.45,0.00,218.71,229.16,,NULL,NULL,NULL,NULL
2026-06-27 00:35:20,Safety,NN6,ACAS_Xu_N3_3,12,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,72,0.005411,13.88,0.00,207.61,221.49,,NULL,NULL,NULL,NULL
2026-06-27 00:38:58,Safety,NN6,ACAS_Xu_N3_3,15,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,90,0.006764,13.83,0.00,197.46,211.29,,NULL,NULL,NULL,NULL
2026-06-27 00:42:21,Safety,NN6,ACAS_Xu_N3_3,20,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,120,0.009019,10.77,0.00,185.73,196.50,,NULL,NULL,NULL,NULL
2026-06-27 00:45:41,Safety,NN7,ACAS_Xu_N1_9,1,none,full,1,VR,1.0000,0.2259,1.0000,1.0000,6,0.000451,7.02,0.00,185.80,192.82,,NULL,NULL,NULL,NULL
2026-06-27 00:48:52,Safety,NN7,ACAS_Xu_N1_9,2,none,full,1,VR,1.0000,0.0467,1.0000,1.0000,12,0.000902,7.45,0.00,178.14,185.58,,NULL,NULL,NULL,NULL
2026-06-27 00:52:05,Safety,NN7,ACAS_Xu_N1_9,3,none,full,1,VR,1.0000,0.1305,1.0000,1.0000,18,0.001353,7.31,0.00,179.27,186.57,,NULL,NULL,NULL,NULL
2026-06-27 00:55:18,Safety,NN7,ACAS_Xu_N1_9,4,none,full,1,VR,1.0000,0.0483,1.0000,1.0000,24,0.001804,7.09,0.00,179.72,186.81,,NULL,NULL,NULL,NULL
2026-06-27 00:58:32,Safety,NN7,ACAS_Xu_N1_9,5,none,full,1,VR,1.0000,0.0613,1.0000,1.0000,30,0.002255,7.00,0.00,179.70,186.70,,NULL,NULL,NULL,NULL
2026-06-27 01:01:49,Safety,NN7,ACAS_Xu_N1_9,6,none,full,1,VR,1.0000,0.0023,1.0000,1.0000,36,0.002706,7.14,0.00,183.59,190.73,,NULL,NULL,NULL,NULL
2026-06-27 01:05:10,Safety,NN7,ACAS_Xu_N1_9,7,none,full,1,VR,1.0000,0.0018,1.0000,0.9999,42,0.003157,7.08,0.00,186.48,193.56,,NULL,NULL,NULL,NULL
2026-06-27 01:08:29,Safety,NN7,ACAS_Xu_N1_9,8,none,full,1,VR,1.0000,0.0000,1.0000,0.9997,48,0.003608,7.34,0.00,186.00,193.34,,NULL,NULL,NULL,NULL
2026-06-27 01:11:48,Safety,NN7,ACAS_Xu_N1_9,9,none,full,1,VR,1.0000,0.0000,1.0000,0.9973,54,0.004059,7.52,0.00,184.54,192.06,,NULL,NULL,NULL,NULL
2026-06-27 01:15:03,Safety,NN7,ACAS_Xu_N1_9,10,none,full,1,VR,1.0000,0.0000,1.0000,0.9991,60,0.004510,7.02,0.00,182.18,189.20,,NULL,NULL,NULL,NULL
2026-06-27 01:18:19,Safety,NN7,ACAS_Xu_N1_9,12,none,full,1,VR,1.0000,0.0010,1.0000,0.9994,72,0.005411,6.98,0.00,181.67,188.66,,NULL,NULL,NULL,NULL
2026-06-27 01:21:35,Safety,NN7,ACAS_Xu_N1_9,15,none,full,1,VR,1.0000,0.0008,1.0000,0.9999,90,0.006764,6.99,0.00,182.50,189.49,,NULL,NULL,NULL,NULL
2026-06-27 01:24:47,Safety,NN7,ACAS_Xu_N1_9,20,none,full,1,VR,1.0000,0.0000,1.0000,1.0000,120,0.009019,6.97,0.00,179.34,186.32,,NULL,NULL,NULL,NULL
2026-06-27 01:26:51,Fairness,NN9,bank,1,age,full,1,IDR,0.0760,0.0000,0.9810,0.9810,100.00,8.16,0.00,4.84,12.99,1.00,40.00,0.00,0.00,0.0000,
2026-06-27 01:28:52,Fairness,NN9,bank,2,age,full,1,IDR,0.0760,0.0000,0.9810,0.9810,100.00,7.79,0.00,5.00,12.78,2.00,40.00,0.00,0.00,0.0000,
2026-06-27 01:30:55,Fairness,NN9,bank,3,age,full,1,IDR,0.0760,0.0010,0.9810,0.9810,98.68,8.35,0.00,4.73,13.08,3.00,40.00,0.00,0.00,0.0000,
2026-06-27 01:32:56,Fairness,NN9,bank,4,age,full,1,IDR,0.0760,0.0000,0.9810,0.9810,100.00,7.00,0.00,4.26,11.27,4.00,40.00,0.00,0.00,0.0000,
2026-06-27 01:34:59,Fairness,NN9,bank,5,age,full,1,IDR,0.0760,0.0000,0.9810,0.9810,100.00,8.00,0.00,4.82,12.83,5.00,40.00,0.00,0.00,0.0000,
2026-06-27 01:37:06,Fairness,NN9,bank,6,age,full,1,IDR,0.0760,0.0000,0.9810,0.9810,100.00,8.17,0.00,5.14,13.30,6.00,40.00,0.00,0.00,0.0000,
2026-06-27 01:39:26,Fairness,NN9,bank,7,age,full,1,IDR,0.0760,0.0000,0.9810,0.9810,100.00,7.98,0.00,4.50,12.48,7.00,40.00,0.00,0.00,0.0000,
2026-06-27 01:41:29,Fairness,NN9,bank,8,age,full,1,IDR,0.0760,0.0000,0.9810,0.9810,100.00,8.15,0.00,5.01,13.16,8.00,40.00,0.00,0.00,0.0000,
2026-06-27 01:43:32,Fairness,NN9,bank,9,age,full,1,IDR,0.0760,0.0000,0.9810,0.9810,100.00,8.42,0.00,5.13,13.55,9.00,40.00,0.00,0.00,0.0000,
2026-06-27 01:45:35,Fairness,NN9,bank,10,age,full,1,IDR,0.0760,0.0000,0.9810,0.9810,100.00,7.86,0.00,4.35,12.21,10.00,40.00,0.00,0.00,0.0000,
2026-06-27 01:47:20,Fairness,NN8,census,1,age,full,1,IDR,0.1730,0.1820,0.8840,0.8770,-5.20,7.95,0.00,5.81,13.77,1.00,42.00,0.00,0.00,0.0000,
2026-06-27 01:48:46,Fairness,NN8,census,2,age,full,1,IDR,0.1730,0.1900,0.8840,0.8720,-9.83,8.87,0.00,7.21,16.07,2.00,42.00,0.00,0.00,0.0000,
